City,State,Country,debutYear,freq,lat,long
Soddy-Daisy, TN, USA,1987,1,35.2359025,-85.1907904
Somerdale, NJ, USA,2019,1,39.8440027,-75.0226691
Somers Point, NJ, USA,2019,1,39.3176158,-74.594601
Somerset, KY, USA,2007,1,37.0920222,-84.6041084
Somerville, MA, USA,1989,1,42.3875968,-71.0994968
Somerville, NJ, USA,1970,1,40.5742696,-74.60988
Somerville, NJ, USA,1973,1,40.5742696,-74.60988
Somerville, NJ, USA,1992,1,40.5742696,-74.60988
Sonoma, CA, USA,2000,1,38.5110803,-122.8473388
Sonora, CA, USA,2008,1,37.9840911,-120.3821381
Souderton, PA, USA,2009,1,40.3117707,-75.3251759
South Bend, IN, USA,1978,2,38.622348,-105.518825
South Bend, IN, USA,1979,2,38.622348,-105.518825
South Bend, IN, USA,1987,2,38.622348,-105.518825
South Bend, IN, USA,1995,2,38.622348,-105.518825
South Boston, VA, USA,1972,1,36.6987494,-78.9013987
South Boston, VA, USA,1995,1,36.6987494,-78.9013987
South Boston, VA, USA,2010,1,36.6987494,-78.9013987
South Gate, CA, USA,1970,1,33.9463456,-118.200981
South Gate, CA, USA,1983,1,33.9463456,-118.200981
South Haven, MI, USA,1982,1,45.2922849,-94.2120667
South Holland, IL, USA,2000,1,41.6008681,-87.6069894
South Jordan, UT, USA,2019,1,40.5621704,-111.929658
South Kingstown, RI, USA,1997,1,41.454944,-71.5394738
South Laguna, CA, USA,1987,1,33.5005827,-117.7431097
South Lake Tahoe, CA, USA,1992,2,38.9332411,-119.9843482
South Miami, FL, USA,2011,1,25.7076017,-80.2933846
South Orange, NJ, USA,2009,1,40.7474966,-74.2635376
South Ozone Park, NY, USA,1982,1,40.6701035,-73.8190231
South Park, PA, USA,2019,1,33.180397,-87.5394503
South Portland, ME, USA,2011,1,43.6414716,-70.2408811
South Weymouth, MA, USA,1997,1,42.1751002,-70.9494899
Southampton, NY, USA,1988,1,40.884267,-72.3895296
Southampton, NY, USA,2018,1,40.884267,-72.3895296
Southern Pines, NC, USA,1993,1,35.1740471,-79.3922539
Southfield, MI, USA,1995,1,42.4733689,-83.2218731
Southfield, MI, USA,1998,1,42.4733689,-83.2218731
Southfield, MI, USA,2008,1,42.4733689,-83.2218731
Southfield, MI, USA,2009,1,42.4733689,-83.2218731
Southfield, MI, USA,2012,1,42.4733689,-83.2218731
Southfield, MI, USA,2013,1,42.4733689,-83.2218731
Southfield, MI, USA,2020,1,42.4733689,-83.2218731
Sparta, VA, USA,1977,1,33.2757006,-82.9762589
Spartanburg, SC, USA,1970,2,34.9498007,-81.9320157
Spartanburg, SC, USA,1981,1,34.9498007,-81.9320157
Spartanburg, SC, USA,2007,1,34.9498007,-81.9320157
Spartanburg, SC, USA,2010,1,34.9498007,-81.9320157
Spartanburg, SC, USA,2013,1,34.9498007,-81.9320157
Spartanburg, SC, USA,2017,1,34.9498007,-81.9320157
Spartanburg, SC, USA,2018,1,34.9498007,-81.9320157
Spokane, WA, USA,1975,1,47.6571934,-117.4235106
Spokane, WA, USA,1977,1,47.6571934,-117.4235106
Spokane, WA, USA,1981,1,47.6571934,-117.4235106
Spokane, WA, USA,1993,1,47.6571934,-117.4235106
Spokane, WA, USA,2015,1,47.6571934,-117.4235106
Spokane, WA, USA,2017,1,47.6571934,-117.4235106
Spring Valley, IL, USA,1979,1,41.3275353,-89.1998078
Spring Valley, IL, USA,1999,1,41.3275353,-89.1998078
Spring, TX, USA,2001,1,30.0798826,-95.4172549
Spring, TX, USA,2007,1,30.0798826,-95.4172549
Spring, TX, USA,2016,1,30.0798826,-95.4172549
Spring, TX, USA,2018,1,30.0798826,-95.4172549
Springerville, AZ, USA,1987,1,34.1340599,-109.2860081
Springfield, GA, USA,2018,1,39.7990175,-89.6439575
Springfield, IL, USA,1978,1,39.7990175,-89.6439575
Springfield, IL, USA,1983,2,39.7990175,-89.6439575
Springfield, IL, USA,1986,1,39.7990175,-89.6439575
Springfield, IL, USA,1991,1,39.7990175,-89.6439575
Springfield, IL, USA,1998,1,39.7990175,-89.6439575
Springfield, IL, USA,2002,1,39.7990175,-89.6439575
Springfield, IL, USA,2004,2,39.7990175,-89.6439575
Springfield, IL, USA,2006,1,39.7990175,-89.6439575
Springfield, IL, USA,2008,1,39.7990175,-89.6439575
Springfield, IL, USA,2014,1,39.7990175,-89.6439575
Springfield, MA, USA,1992,1,42.1018764,-72.5886727
Springfield, MA, USA,2002,1,42.1018764,-72.5886727
Springfield, MA, USA,2003,1,42.1018764,-72.5886727
Springfield, MA, USA,2005,1,42.1018764,-72.5886727
Springfield, MA, USA,2007,1,42.1018764,-72.5886727
Springfield, MA, USA,2010,1,42.1018764,-72.5886727
Springfield, MA, USA,2012,1,42.1018764,-72.5886727
Springfield, MN, USA,1985,1,44.2385706,-94.9758156
Springfield, MO, USA,1975,1,37.2166779,-93.2920373
Springfield, MO, USA,1978,1,37.2166779,-93.2920373
Springfield, MO, USA,1979,1,37.2166779,-93.2920373
Springfield, MO, USA,1980,1,37.2166779,-93.2920373
Springfield, MO, USA,1984,1,37.2166779,-93.2920373
Springfield, MO, USA,1998,2,37.2166779,-93.2920373
Springfield, MO, USA,2010,1,37.2166779,-93.2920373
Springfield, OH, USA,1974,1,39.9234046,-83.810138
Springfield, OH, USA,1993,1,39.9234046,-83.810138
Springfield, OH, USA,1994,1,39.9234046,-83.810138
Springfield, OH, USA,1995,1,39.9234046,-83.810138
Springfield, OH, USA,2003,1,39.9234046,-83.810138
Springfield, OH, USA,2012,1,39.9234046,-83.810138
Springfield, OH, USA,2020,1,39.9234046,-83.810138
Springfield, OR, USA,1998,1,44.0462362,-123.0220289
Springfield, OR, USA,2017,1,44.0462362,-123.0220289
Springfield, PA, USA,2012,1,40.5249235,-75.2875280647
Springfield, VT, USA,2007,1,43.2988268,-72.481771
Springville, AL, USA,2020,1,33.7750997,-86.4716512
St. Amant, LA, USA,2008,1,30.2246409,-90.868986
St. Augustine, FL, USA,1988,1,29.8946952,-81.3145395
St. Charles, IL, USA,2008,1,41.9139808,-88.3128183
St. Charles, MO, USA,1973,1,38.7877791,-90.6747372
St. Charles, MO, USA,1987,1,38.7877791,-90.6747372
St. Charles, MO, USA,2000,1,38.7877791,-90.6747372
St. Charles, MO, USA,2011,1,38.7877791,-90.6747372
St. Charles, MO, USA,2013,1,38.7877791,-90.6747372
St. Charles, MO, USA,2018,2,38.7877791,-90.6747372
St. Clair, IL, USA,1999,1,38.4616972,-89.9324347
St. Clair, MI, USA,2020,1,42.9426715,-82.6283554
St. Clairsville, OH, USA,2006,1,40.0806266,-80.9000916
St. Cloud, MN, USA,1982,1,45.5616075,-94.1642004
St. Cloud, MN, USA,2004,1,45.5616075,-94.1642004
St. Cloud, MN, USA,2019,1,45.5616075,-94.1642004
St. George, UT, USA,1980,1,37.104153,-113.5841313
St. Helens, OR, USA,1987,1,45.8640034,-122.8064922
St. James, MN, USA,1986,1,43.9824577,-94.6269181
St. James, MN, USA,1987,1,43.9824577,-94.6269181
St. Joseph, MI, USA,1978,1,39.7686055,-94.8466322
St. Joseph, MO, USA,1972,1,39.7686055,-94.8466322
St. Joseph, MO, USA,1977,1,39.7686055,-94.8466322
St. Joseph, MO, USA,1981,1,39.7686055,-94.8466322
St. Louis Park, MN, USA,1981,1,44.9475726,-93.3569023
St. Louis Park, MN, USA,2006,1,44.9475726,-93.3569023
St. Louis Park, MN, USA,2012,1,44.9475726,-93.3569023
St. Louis, MO, USA,1971,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1972,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1974,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1975,2,38.6529545,-90.2411165602
St. Louis, MO, USA,1977,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1978,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1979,3,38.6529545,-90.2411165602
St. Louis, MO, USA,1980,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1981,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1983,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1986,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1990,2,38.6529545,-90.2411165602
St. Louis, MO, USA,1991,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1992,1,38.6529545,-90.2411165602
St. Louis, MO, USA,1993,3,38.6529545,-90.2411165602
St. Louis, MO, USA,1995,2,38.6529545,-90.2411165602
St. Louis, MO, USA,1998,2,38.6529545,-90.2411165602
St. Louis, MO, USA,1999,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2000,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2002,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2003,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2004,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2006,3,38.6529545,-90.2411165602
St. Louis, MO, USA,2007,2,38.6529545,-90.2411165602
St. Louis, MO, USA,2008,3,38.6529545,-90.2411165602
St. Louis, MO, USA,2012,2,38.6529545,-90.2411165602
St. Louis, MO, USA,2013,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2014,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2015,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2016,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2017,1,38.6529545,-90.2411165602
St. Louis, MO, USA,2019,4,38.6529545,-90.2411165602
St. Marys, PA, USA,2001,1,41.4280432,-78.5611275
St. Paul, MN, USA,1973,1,44.9500208,-93.0949764
St. Paul, MN, USA,1974,1,44.9500208,-93.0949764
St. Paul, MN, USA,1977,1,44.9500208,-93.0949764
St. Paul, MN, USA,1978,1,44.9500208,-93.0949764
St. Paul, MN, USA,1990,1,44.9500208,-93.0949764
St. Paul, MN, USA,1992,1,44.9500208,-93.0949764
St. Paul, MN, USA,2003,1,44.9500208,-93.0949764
St. Paul, MN, USA,2004,1,44.9500208,-93.0949764
St. Paul, MN, USA,2006,2,44.9500208,-93.0949764
St. Paul, MN, USA,2011,2,44.9500208,-93.0949764
St. Paul, MN, USA,2016,1,44.9500208,-93.0949764
St. Petersburg, FL, USA,1978,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,1989,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,1996,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2001,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2002,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2003,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2004,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2006,2,27.7703796,-82.6695085
St. Petersburg, FL, USA,2012,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2015,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2016,1,27.7703796,-82.6695085
St. Petersburg, FL, USA,2020,1,27.7703796,-82.6695085
Stamford, CT, USA,2011,1,41.072089,-73.5444361483
Stamford, NY, USA,1975,1,42.4073024,-74.614318
Stamford, TX, USA,1970,1,32.9439359,-99.798715
Stanford, CA, USA,2005,1,37.4265407,-122.1702925841
Stanford, CA, USA,2011,1,37.4265407,-122.1702925841
Stanford, KY, USA,1978,1,37.5311901,-84.6618876
Starkville, MS, USA,1996,1,33.4503998,-88.8183872
Starkville, MS, USA,2009,1,33.4503998,-88.8183872
State College, PA, USA,1998,1,40.7944504,-77.8616386
Staten Island, NY, USA,1987,1,40.5834557,-74.1496048
Staten Island, NY, USA,1991,1,40.5834557,-74.1496048
Staten Island, NY, USA,1992,1,40.5834557,-74.1496048
Staten Island, NY, USA,1994,1,40.5834557,-74.1496048
Staten Island, NY, USA,1999,1,40.5834557,-74.1496048
Staten Island, NY, USA,2007,1,40.5834557,-74.1496048
Staten Island, NY, USA,2009,1,40.5834557,-74.1496048
Staten Island, NY, USA,2010,1,40.5834557,-74.1496048
Staten Island, NY, USA,2016,1,40.5834557,-74.1496048
Staten Island, NY, USA,2017,1,40.5834557,-74.1496048
Statesboro, GA, USA,1994,1,32.4490141,-81.7832912
Statesboro, GA, USA,1998,1,32.4490141,-81.7832912
Statesboro, GA, USA,2006,1,32.4490141,-81.7832912
Statesboro, GA, USA,2014,1,32.4490141,-81.7832912
Staunton, VA, USA,1984,1,38.1495947,-79.072557
Stayton, OR, USA,1982,1,44.8006775,-122.7945333
Steamboat Springs, CO, USA,2005,1,40.4848003,-106.8317359
Steens, MS, USA,2008,1,33.5634498,-88.3161478
Sterling, IL, USA,1999,1,41.788642,-89.6962194
Sterling, IL, USA,2014,1,41.788642,-89.6962194
Steubenville, OH, USA,1997,2,40.3697905,-80.6339638
Steubenville, OH, USA,2013,1,40.3697905,-80.6339638
Stillwater, OK, USA,2004,1,36.1156306,-97.0585717
Stillwater, OK, USA,2014,1,36.1156306,-97.0585717
Stirling, IL, USA,1979,1,41.7233065,-88.4067418
Stockton, CA, USA,1971,2,37.9577016,-121.2907796
Stockton, CA, USA,1977,2,37.9577016,-121.2907796
Stockton, CA, USA,1978,1,37.9577016,-121.2907796
Stockton, CA, USA,1981,1,37.9577016,-121.2907796
Stockton, CA, USA,1983,1,37.9577016,-121.2907796
Stockton, CA, USA,1987,1,37.9577016,-121.2907796
Stockton, CA, USA,1993,1,37.9577016,-121.2907796
Stockton, CA, USA,2000,1,37.9577016,-121.2907796
Stockton, CA, USA,2002,1,37.9577016,-121.2907796
Stockton, CA, USA,2005,1,37.9577016,-121.2907796
Stockton, CA, USA,2010,1,37.9577016,-121.2907796
Stockton, CA, USA,2011,1,37.9577016,-121.2907796
Stockton, CA, USA,2020,1,37.9577016,-121.2907796
Stoneham, MA, USA,2018,1,42.4802635,-71.0993581
Stony Brook, NY, USA,2015,1,40.9087015,-73.1396036006
Stony Brook, NY, USA,2019,2,40.9087015,-73.1396036006
Stoughton, MA, USA,2001,1,42.1252079,-71.1022015
Stratford, NJ, USA,1999,1,39.8267807,-75.0154461
Streator, IL, USA,2005,1,41.1210234,-88.8357361
Streator, IL, USA,2009,1,41.1210234,-88.8357361
Stringtown, OK, USA,1977,1,34.46676,-96.0533252
Stroudsburg, PA, USA,2016,1,40.9864261,-75.1946649
Stuart, FL, USA,1986,1,27.197983,-80.2519175
Stuart, FL, USA,1991,1,27.197983,-80.2519175
Stuart, FL, USA,2004,1,27.197983,-80.2519175
Stuart, VA, USA,1995,1,27.197983,-80.2519175
Suffern, NY, USA,1995,1,41.1151372,-74.1493948
Suffern, NY, USA,1997,1,41.1151372,-74.1493948
Suffern, NY, USA,2006,1,41.1151372,-74.1493948
Sulphur, LA, USA,2014,1,30.2365943,-93.3773783
Sulphur, LA, USA,2016,1,30.2365943,-93.3773783
Summerfield, FL, USA,1983,1,29.0085924,-82.0348092
Sumrall, MS, USA,1975,1,31.4173935,-89.5422909
Sumter, SC, USA,1983,1,33.9204354,-80.3414693
Sumter, SC, USA,1988,1,33.9204354,-80.3414693
Sumter, SC, USA,2009,1,33.9204354,-80.3414693
Sumter, SC, USA,2017,1,33.9204354,-80.3414693
Sun Valley, CA, USA,1988,1,34.2204227,-118.3878945
Sun Valley, CA, USA,2004,1,34.2204227,-118.3878945
Sunbury, PA, USA,1997,1,40.8619754,-76.7936252
Sunflower, MS, USA,1974,1,33.5428954,-90.5370327
Sunnyside, WA, USA,1971,1,46.3246419,-120.0081898
Sunnyside, WA, USA,1988,1,46.3246419,-120.0081898
Sunnyvale, CA, USA,2014,1,37.3688301,-122.036349
Sylacauga, AL, USA,2007,1,33.177401,-86.2505399015
Sylmar, CA, USA,2013,1,34.3076252,-118.4492148
Sylmar, CA, USA,2017,1,34.3076252,-118.4492148
Sylva, NC, USA,1970,1,35.3737111,-83.2259803
Syosset, NY, USA,1998,1,40.81871415,-73.5001565284
Syosset, NY, USA,2005,1,40.81871415,-73.5001565284
Syosset, NY, USA,2017,1,40.81871415,-73.5001565284
Syracuse, NY, USA,1973,1,43.0481221,-76.1474244
Syracuse, NY, USA,1976,1,43.0481221,-76.1474244
Syracuse, NY, USA,1977,1,43.0481221,-76.1474244
Syracuse, NY, USA,1981,1,43.0481221,-76.1474244
Syracuse, NY, USA,1987,1,43.0481221,-76.1474244
Syracuse, NY, USA,1993,1,43.0481221,-76.1474244
Syracuse, NY, USA,1995,1,43.0481221,-76.1474244
Syracuse, NY, USA,2000,1,43.0481221,-76.1474244
Syracuse, NY, USA,2002,1,43.0481221,-76.1474244
Syracuse, NY, USA,2017,1,43.0481221,-76.1474244
Syracuse, NY, USA,2020,1,43.0481221,-76.1474244
Tacoma, WA, USA,1971,1,47.2495798,-122.4398746
Tacoma, WA, USA,1985,1,47.2495798,-122.4398746
Tacoma, WA, USA,1990,1,47.2495798,-122.4398746
Tacoma, WA, USA,1997,2,47.2495798,-122.4398746
Tacoma, WA, USA,2000,1,47.2495798,-122.4398746
Tacoma, WA, USA,2001,1,47.2495798,-122.4398746
Tacoma, WA, USA,2004,1,47.2495798,-122.4398746
Tacoma, WA, USA,2006,1,47.2495798,-122.4398746
Tacoma, WA, USA,2018,1,47.2495798,-122.4398746
Tacoma, WA, USA,2020,1,47.2495798,-122.4398746
Tahlequah, OK, USA,2015,1,35.91537,-94.969956
Tahlequah, OK, USA,2019,1,35.91537,-94.969956
Takoma Park, MD, USA,1996,1,38.9778882,-77.0074765
Takoma Park, MD, USA,1999,1,38.9778882,-77.0074765
Talihina, OK, USA,2014,1,34.7514893,-95.0480162
Talladega, AL, USA,1971,1,33.3967079,-86.1597137
Tallahassee, FL, USA,1986,1,30.4380832,-84.2809332
Tallahassee, FL, USA,1989,2,30.4380832,-84.2809332
Tallahassee, FL, USA,1991,1,30.4380832,-84.2809332
Tallahassee, FL, USA,1995,1,30.4380832,-84.2809332
Tallahassee, FL, USA,1998,1,30.4380832,-84.2809332
Tallahassee, FL, USA,2007,1,30.4380832,-84.2809332
Tallahassee, FL, USA,2014,1,30.4380832,-84.2809332
Tallahassee, FL, USA,2016,1,30.4380832,-84.2809332
Tallahassee, FL, USA,2020,1,30.4380832,-84.2809332
Taloga, OK, USA,2012,1,36.0386532,-98.9637073
Tampa, FL, USA,1972,1,27.9477595,-82.458444
Tampa, FL, USA,1974,1,27.9477595,-82.458444
Tampa, FL, USA,1976,1,27.9477595,-82.458444
Tampa, FL, USA,1977,1,27.9477595,-82.458444
Tampa, FL, USA,1978,3,27.9477595,-82.458444
Tampa, FL, USA,1980,2,27.9477595,-82.458444
Tampa, FL, USA,1981,2,27.9477595,-82.458444
Tampa, FL, USA,1984,1,27.9477595,-82.458444
Tampa, FL, USA,1985,2,27.9477595,-82.458444
Tampa, FL, USA,1986,2,27.9477595,-82.458444
Tampa, FL, USA,1987,3,27.9477595,-82.458444
Tampa, FL, USA,1988,3,27.9477595,-82.458444
Tampa, FL, USA,1990,2,27.9477595,-82.458444
Tampa, FL, USA,1991,3,27.9477595,-82.458444
Tampa, FL, USA,1992,1,27.9477595,-82.458444
Tampa, FL, USA,1993,1,27.9477595,-82.458444
Tampa, FL, USA,1994,1,27.9477595,-82.458444
Tampa, FL, USA,1995,2,27.9477595,-82.458444
Tampa, FL, USA,1997,1,27.9477595,-82.458444
Tampa, FL, USA,2000,1,27.9477595,-82.458444
Tampa, FL, USA,2001,1,27.9477595,-82.458444
Tampa, FL, USA,2002,3,27.9477595,-82.458444
Tampa, FL, USA,2004,2,27.9477595,-82.458444
Tampa, FL, USA,2005,2,27.9477595,-82.458444
Tampa, FL, USA,2007,1,27.9477595,-82.458444
Tampa, FL, USA,2008,3,27.9477595,-82.458444
Tampa, FL, USA,2009,1,27.9477595,-82.458444
Tampa, FL, USA,2011,2,27.9477595,-82.458444
Tampa, FL, USA,2012,1,27.9477595,-82.458444
Tampa, FL, USA,2015,4,27.9477595,-82.458444
Tampa, FL, USA,2017,3,27.9477595,-82.458444
Tampa, FL, USA,2018,3,27.9477595,-82.458444
Tampa, FL, USA,2019,2,27.9477595,-82.458444
Tanner, AL, USA,1982,1,34.7314787,-86.9705632
Tarboro, NC, USA,1971,1,35.8968236,-77.5358049
Tarzana, CA, USA,1992,1,34.1688075,-118.5361198
Tarzana, CA, USA,1998,1,34.1688075,-118.5361198
Tarzana, CA, USA,2001,1,34.1688075,-118.5361198
Tarzana, CA, USA,2004,1,34.1688075,-118.5361198
Taunton, MA, USA,1989,1,41.8946107,-71.11113
Taylor, TX, USA,1975,1,32.2793121,-99.8812612
Taylorsville, MS, USA,2013,1,31.8296038,-89.4281208
Taylorville, IL, USA,1985,1,39.548935,-89.294533
Tazewell, VA, USA,1975,1,40.5126429,-89.5442084
Teaneck, NJ, USA,1999,1,40.8860164,-74.0072568
Tecumseh, AL, USA,2013,1,33.9989892,-85.4241229
Telford, PA, USA,2010,1,40.3220483,-75.3279538
Tempe, AZ, USA,1984,1,33.4255056,-111.9400091
Tempe, AZ, USA,2012,1,33.4255056,-111.9400091
Temple, TX, USA,1983,1,31.098207,-97.3427847
Temple, TX, USA,2011,1,31.098207,-97.3427847
Temple, TX, USA,2013,1,31.098207,-97.3427847
Temple, TX, USA,2015,1,31.098207,-97.3427847
Templeton, CA, USA,2007,1,35.5496939,-120.7060049
Terre Haute, IN, USA,1987,1,39.4667025,-87.4139119
Terre Haute, IN, USA,2013,1,39.4667025,-87.4139119
Terre Haute, IN, USA,2016,1,39.4667025,-87.4139119
Tewksbury, MA, USA,2015,1,42.6106479,-71.2342248
Texarkana, AR, USA,1974,1,33.4254259,-94.0430937
Texarkana, AR, USA,1979,1,33.4254259,-94.0430937
Texarkana, AR, USA,2000,1,33.4254259,-94.0430937
Texarkana, TX, USA,1995,1,33.44628645,-94.0763806749
Texarkana, TX, USA,2000,2,33.44628645,-94.0763806749
Texarkana, TX, USA,2001,1,33.44628645,-94.0763806749
Texarkana, TX, USA,2006,1,33.44628645,-94.0763806749
Texarkana, TX, USA,2015,1,33.44628645,-94.0763806749
Texas City, TX, USA,1971,1,29.396013,-94.9175485
Texas City, TX, USA,2008,1,29.396013,-94.9175485
The Dalles, OR, USA,1992,1,45.6015056,-121.1841587
The Woodlands, TX, USA,2015,1,30.1734194,-95.504686
Thief River Falls, MN, USA,1976,1,48.1172301,-96.1770667
Thomaston, GA, USA,2014,1,40.7862124,-73.7137421
Thomasville, AL, USA,1995,1,31.9134859,-87.7358367
Thomasville, GA, USA,2007,1,35.8831786,-80.081817
Thomasville, NC, USA,2013,1,35.8831786,-80.081817
Thomson, GA, USA,1987,1,41.9589158,-90.0992924
Thousand Oaks, CA, USA,1998,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2000,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2010,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2012,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2013,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2014,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2015,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2017,1,34.17142715,-118.9105877297
Thousand Oaks, CA, USA,2020,1,34.17142715,-118.9105877297
Three Rivers, MI, USA,2004,1,41.9442722,-85.6346222
Tifton, GA, USA,2007,1,31.4522765,-83.5096866
Tinley Park, IL, USA,1995,2,41.5733669,-87.7844944
Titusville, FL, USA,2006,1,28.6122187,-80.8075538
Toledo, OH, USA,1978,1,41.6529143,-83.5378173
Toledo, OH, USA,1981,1,41.6529143,-83.5378173
Toledo, OH, USA,1982,1,41.6529143,-83.5378173
Toledo, OH, USA,1983,1,41.6529143,-83.5378173
Toledo, OH, USA,1992,1,41.6529143,-83.5378173
Toledo, OH, USA,1995,2,41.6529143,-83.5378173
Toledo, OH, USA,1998,1,41.6529143,-83.5378173
Toledo, OH, USA,2004,1,41.6529143,-83.5378173
Toledo, OH, USA,2007,1,41.6529143,-83.5378173
Toledo, OH, USA,2008,1,41.6529143,-83.5378173
Toledo, OH, USA,2014,2,41.6529143,-83.5378173
Toledo, OH, USA,2020,1,41.6529143,-83.5378173
Tomball, TX, USA,1984,1,30.0971621,-95.6160549
Tomball, TX, USA,2005,1,30.0971621,-95.6160549
Tomball, TX, USA,2012,1,30.0971621,-95.6160549
Tomball, TX, USA,2020,1,30.0971621,-95.6160549
Toms River, NJ, USA,1987,1,39.9537359,-74.1979576
Tonawanda, NY, USA,1982,1,42.9935815,-78.8819043516
Topeka, KS, USA,1971,1,39.049011,-95.677556
Topeka, KS, USA,1995,1,39.049011,-95.677556
Topeka, KS, USA,1997,1,39.049011,-95.677556
Topeka, KS, USA,2011,2,39.049011,-95.677556
Torrance, CA, USA,1981,1,33.8358492,-118.3406288
Torrance, CA, USA,1983,1,33.8358492,-118.3406288
Torrance, CA, USA,1984,1,33.8358492,-118.3406288
Torrance, CA, USA,1987,1,33.8358492,-118.3406288
Torrance, CA, USA,1988,1,33.8358492,-118.3406288
Torrance, CA, USA,1991,1,33.8358492,-118.3406288
Torrance, CA, USA,1993,2,33.8358492,-118.3406288
Torrance, CA, USA,1994,1,33.8358492,-118.3406288
Torrance, CA, USA,1996,1,33.8358492,-118.3406288
Torrance, CA, USA,1998,1,33.8358492,-118.3406288
Torrance, CA, USA,2000,1,33.8358492,-118.3406288
Torrance, CA, USA,2001,2,33.8358492,-118.3406288
Torrance, CA, USA,2002,1,33.8358492,-118.3406288
Torrance, CA, USA,2003,1,33.8358492,-118.3406288
Torrance, CA, USA,2005,2,33.8358492,-118.3406288
Torrance, CA, USA,2007,1,33.8358492,-118.3406288
Torrance, CA, USA,2011,2,33.8358492,-118.3406288
Torrance, CA, USA,2012,1,33.8358492,-118.3406288
Torrance, CA, USA,2013,1,33.8358492,-118.3406288
